635.83282471	0.01960784
635.83679199	0.09803922
635.84106445	0.01960784
635.84497070	0.05882353
635.84918213	0.01960784
635.85327148	0.01960784
635.85784912	0.01960784
635.85784912	0.33333334
635.86157227	0.01960784
635.86547852	0.64705884
635.86987305	0.09803922
635.87377930	0.37254903
635.87780762	0.29411766
635.88195801	0.17647059
635.88616943	0.23529412
635.88616943	0.23529412
635.89019775	0.39215687
635.89428711	0.21568628
635.89825439	0.74509805
635.89825439	1.25490201
635.90234375	0.86274511
635.90649414	1.15686274
635.91052246	1.23529410
635.91479492	1.09803927
635.91479492	0.92156863
635.91876221	0.96078432
635.92285156	0.96078432
635.92706299	0.92156863
635.92706299	1.05882359
635.93133545	1.05882359
635.93511963	1.17647064
635.93920898	1.07843137
635.94342041	1.09803927
635.94342041	1.21568632
635.94744873	1.21568632
635.95147705	1.27450979
635.95574951	1.29411769
635.95574951	1.25490201
635.95971680	1.33333337
635.96392822	1.45098042
635.96807861	1.52941179
635.97204590	1.56862748
635.97204590	1.58823526
635.97607422	1.56862748
635.98016357	1.56862748
635.98437500	1.58823526
635.98437500	1.74509799
635.98846436	1.74509799
635.99255371	1.72549021
635.99658203	1.90196073
636.00067139	2.07843137
636.00067139	2.21568632
636.00494385	2.45098042
636.00891113	2.68627453
636.01293945	2.98039222
636.01293945	3.17647052
636.01715088	3.43137264
636.02117920	3.64705873
636.02532959	3.60784316
636.02935791	3.92156863
636.03363037	3.90196085
636.03771973	3.94117641
636.04199219	4.01960802
636.04199219	4.09803915
636.04571533	4.15686274
636.04986572	4.21568632
636.05389404	4.23529434
636.05792236	4.25490189
636.06201172	4.27450991
636.06610107	4.31372547
636.07037354	4.35294104
636.07037354	4.37254906
636.07434082	4.39215708
636.07843018	4.49019623
636.08276367	4.50980377
636.08276367	4.56862736
636.08666992	4.64705896
636.09094238	4.70588255
636.09478760	4.78431368
636.09899902	4.84313726
636.09899902	4.86274529
636.10302734	4.90196085
636.10742188	4.94117641
636.11126709	4.98039198
636.11126709	4.98039198
636.11535645	4.98039198
636.11944580	4.98039198
636.12353516	4.98039198
636.12774658	4.98039198
636.12774658	4.98039198
636.13177490	4.98039198
636.13604736	4.98039198
636.13989258	4.98039198
636.13989258	4.98039198
636.14404297	4.98039198
636.14819336	4.98039198
636.15234375	4.98039198
636.15649414	4.98039198
636.15649414	4.98039198
636.16040039	4.98039198
636.16479492	4.98039198
636.16870117	4.98039198
636.16870117	4.98039198
636.17272949	4.98039198
636.17694092	4.98039198
636.18090820	4.98039198
636.18499756	4.98039198
636.18499756	4.98039198
636.18920898	4.98039198
636.19342041	4.98039198
636.19750977	4.98039198
636.19750977	4.98039198
636.20141602	4.98039198
636.20550537	4.98039198
636.20959473	4.98039198
636.21374512	4.98039198
636.21777344	4.98039198
636.22174072	4.98039198
636.22595215	4.98039198
636.22595215	4.98039198
636.23004150	4.98039198
636.23419189	4.98039198
636.23828125	4.98039198
636.24267578	4.98039198
636.24645996	4.98039198
636.25054932	4.98039198
636.25476074	4.98039198
636.25476074	4.98039198
636.25885010	4.98039198
636.26300049	4.98039198
636.26702881	4.98039198
636.27117920	4.98039198
636.27514648	4.98039198
636.27947998	4.98039198
636.28338623	4.98039198
636.28338623	4.98039198
636.28759766	4.98039198
636.29168701	4.98039198
636.29565430	4.96078444
636.29565430	4.96078444
636.30035400	4.96078444
636.30383301	4.96078444
636.30828857	4.96078444
636.31207275	4.92156839
636.31207275	4.88235283
636.31652832	4.80392170
636.32080078	4.78431368
636.32446289	4.78431368
636.32446289	4.82352924
636.32879639	4.80392170
636.33282471	4.78431368
636.33691406	4.74509811
636.34094238	4.72549009
636.34094238	4.72549009
636.34497070	4.68627453
636.34912109	4.64705896
636.35369873	4.58823538
636.35369873	4.50980377
636.35748291	4.43137264
636.36126709	4.41176462
636.36633301	4.41176462
636.36981201	4.41176462
636.36981201	4.37254906
636.37432861	4.27450991
636.37792969	4.17647076
636.38208008	4.09803915
636.38208008	4.05882359
636.38623047	4.05882359
636.39001465	4.01960802
636.39404297	3.94117641
636.39807129	3.86274505
636.39807129	3.84313726
636.40228271	3.80392146
636.40631104	3.80392146
636.41027832	3.78431368
636.41027832	3.76470590
636.41442871	3.70588231
636.41851807	3.68627453
636.42272949	3.66666675
636.42669678	3.68627453
636.43084717	3.66666675
636.43511963	3.60784316
636.43908691	3.58823538
636.43908691	3.58823538
636.44311523	3.60784316
636.44732666	3.58823538
636.45153809	3.54901958
636.45556641	3.43137264
636.45983887	3.39215684
636.46380615	3.35294127
636.46801758	3.31372547
636.46801758	3.29411769
636.47180176	3.23529410
636.47589111	3.17647052
636.47991943	3.13725495
636.48400879	3.11764717
636.48809814	3.11764717
636.49230957	3.11764717
636.49633789	3.07843137
636.49633789	3.05882359
636.50061035	3.03921580
636.50457764	3.07843137
636.50872803	3.13725495
636.50872803	3.19607854
636.51275635	3.21568632
636.51684570	3.23529410
636.52105713	3.27450991
636.52514648	3.29411769
636.52514648	3.33333325
636.52911377	3.35294127
636.53320313	3.37254906
636.53735352	3.41176462
636.53735352	3.41176462
636.54144287	3.41176462
636.54553223	3.45098042
636.54962158	3.43137264
636.55371094	3.41176462
636.55371094	3.41176462
636.55792236	3.52941179
636.56201172	3.49019599
636.56591797	3.39215684
636.56591797	3.25490189
636.57012939	3.13725495
636.57409668	3.03921580
636.57824707	3.01960778
636.58233643	3.00000000
636.58233643	3.01960778
636.58648682	3.05882359
636.59100342	3.05882359
636.59466553	3.00000000
636.59466553	2.96078420
636.59869385	2.94117641
636.60302734	2.96078420
636.60803223	3.07843137
636.61108398	3.17647052
636.61108398	3.15686274
636.61523438	3.05882359
636.61938477	3.01960778
636.62377930	3.00000000
636.62377930	3.00000000
636.62744141	3.01960778
636.63153076	3.01960778
636.63574219	2.98039222
636.63977051	3.07843137
636.64392090	3.07843137
636.64807129	3.09803915
636.65203857	3.07843137
636.65203857	3.03921580
636.65600586	3.01960778
636.66015625	3.01960778
636.66430664	3.00000000
636.66870117	2.90196085
636.67248535	2.88235283
636.67675781	2.98039222
636.68078613	3.25490189
636.68078613	3.27450991
636.68505859	3.05882359
636.68933105	2.80392146
636.69299316	2.66666675
636.69732666	2.56862736
636.70135498	2.58823538
636.70550537	2.64705873
636.70935059	2.68627453
636.70935059	2.76470590
636.71368408	2.76470590
636.71777344	2.72549009
636.72198486	2.72549009
636.72198486	2.72549009
636.72570801	2.74509811
636.72979736	2.80392146
636.73388672	2.80392146
636.73809814	2.78431368
636.73809814	2.80392146
636.74267578	2.88235283
636.74627686	2.98039222
636.75054932	3.09803915
636.75054932	3.13725495
636.75457764	3.09803915
636.75854492	3.05882359
636.76300049	3.07843137
636.76708984	3.15686274
636.76708984	3.33333325
636.77142334	3.37254906
636.77496338	3.25490189
636.77911377	3.07843137
636.77911377	2.92156863
636.78320313	2.86274505
636.78710938	2.82352948
636.79125977	2.82352948
636.79547119	2.84313726
636.79547119	2.82352948
636.79956055	2.80392146
636.80358887	2.82352948
636.80761719	2.86274505
636.80761719	2.90196085
636.81170654	2.92156863
636.81585693	2.92156863
636.82000732	2.98039222
636.82403564	3.07843137
636.82812500	3.01960778
636.83221436	2.94117641
636.83642578	2.82352948
636.83642578	2.76470590
636.84033203	2.74509811
636.84460449	2.74509811
636.84875488	2.78431368
636.85272217	2.98039222
636.85693359	2.94117641
636.86096191	2.82352948
636.86499023	2.76470590
636.86499023	2.76470590
636.86901855	2.74509811
636.87316895	2.74509811
636.87731934	2.76470590
636.88153076	2.78431368
636.88568115	2.74509811
636.88964844	2.70588231
636.89398193	2.64705873
636.89398193	2.62745094
636.89801025	2.58823538
636.90191650	2.62745094
636.90618896	2.66666675
636.90618896	2.70588231
636.91015625	2.72549009
636.91412354	2.80392146
636.91827393	2.82352948
636.92285156	2.74509811
636.92285156	2.66666675
636.92651367	2.62745094
636.93084717	2.62745094
636.93524170	2.60784316
636.93524170	2.58823538
636.93872070	2.62745094
636.94305420	2.64705873
636.94732666	2.70588231
636.95123291	2.74509811
636.95123291	2.74509811
636.95513916	2.76470590
636.95928955	2.76470590
636.96350098	2.74509811
636.96350098	2.72549009
636.96771240	2.72549009
636.97186279	2.72549009
636.97595215	2.66666675
636.97973633	2.62745094
636.97973633	2.64705873
636.98376465	2.72549009
636.98828125	2.76470590
636.99224854	2.74509811
636.99224854	2.64705873
636.99609375	2.52941179
637.00054932	2.52941179
637.00427246	2.52941179
637.00842285	2.49019599
637.00842285	2.43137264
637.01281738	2.35294127
637.01684570	2.33333325
637.02069092	2.35294127
637.02069092	2.37254906
637.02490234	2.41176462
637.02886963	2.41176462
637.03314209	2.54901958
637.03710938	2.39215684
637.04119873	2.23529410
637.04522705	2.13725495
637.04931641	2.11764717
637.04931641	2.13725495
637.05389404	2.13725495
637.05761719	2.13725495
637.06170654	2.19607854
637.06579590	2.31372547
637.07000732	2.33333325
637.07385254	2.29411769
637.07794189	2.23529410
637.07794189	2.21568632
637.08203125	2.23529410
637.08618164	2.29411769
637.09027100	2.31372547
637.09442139	2.33333325
637.09838867	2.35294127
637.10266113	2.41176462
637.10668945	2.49019599
637.10668945	2.50980401
637.11077881	2.50980401
637.11486816	2.43137264
637.11895752	2.39215684
637.11895752	2.43137264
637.12310791	2.47058821
637.12725830	2.49019599
637.13122559	2.49019599
637.13537598	2.49019599
637.13537598	2.47058821
637.13946533	2.49019599
637.14355469	2.54901958
637.14770508	2.58823538
637.14770508	2.60784316
637.15179443	2.60784316
637.15582275	2.58823538
637.15991211	2.58823538
637.16406250	2.60784316
637.16406250	2.62745094
637.16815186	2.62745094
637.17218018	2.60784316
637.17639160	2.56862736
637.17639160	2.56862736
637.18041992	2.60784316
637.18457031	2.64705873
637.18865967	2.70588231
637.19274902	2.74509811
637.19274902	2.74509811
637.19677734	2.70588231
637.20086670	2.66666675
637.20544434	2.68627453
637.20544434	2.70588231
637.20928955	2.70588231
637.21380615	2.66666675
637.21746826	2.64705873
637.22161865	2.62745094
637.22161865	2.62745094
637.22558594	2.64705873
637.22955322	2.66666675
637.23382568	2.64705873
637.23382568	2.60784316
637.23785400	2.62745094
637.24188232	2.64705873
637.24633789	2.72549009
637.25048828	2.78431368
637.25433350	2.74509811
637.25823975	2.70588231
637.26232910	2.68627453
637.26232910	2.70588231
637.26672363	2.74509811
637.27056885	2.74509811
637.27465820	2.72549009
637.27874756	2.78431368
637.28289795	2.76470590
637.28686523	2.76470590
637.29101563	2.76470590
637.29101563	2.72549009
637.29504395	2.68627453
637.29919434	2.68627453
637.30358887	2.68627453
637.30358887	2.68627453
637.30749512	2.68627453
637.31176758	2.64705873
637.31561279	2.64705873
637.31976318	2.72549009
637.31976318	2.82352948
637.32385254	2.94117641
637.32800293	3.00000000
637.33197021	3.05882359
637.33197021	3.07843137
637.33618164	3.09803915
637.34033203	3.15686274
637.34429932	3.19607854
637.34851074	3.25490189
637.34851074	3.27450991
637.35260010	3.25490189
637.35656738	3.23529410
637.36071777	3.23529410
637.36071777	3.25490189
637.36480713	3.25490189
637.36895752	3.27450991
637.37304688	3.25490189
637.37725830	3.19607854
637.37725830	3.13725495
637.38116455	3.15686274
637.38525391	3.19607854
637.38958740	3.21568632
637.38958740	3.21568632
637.39343262	3.17647052
637.39746094	3.17647052
637.40161133	3.15686274
637.40582275	3.15686274
637.40582275	3.15686274
637.40979004	3.11764717
637.41387939	3.07843137
637.41821289	3.01960778
637.41821289	3.00000000
637.42230225	3.00000000
637.42626953	3.00000000
637.43029785	3.01960778
637.43438721	2.98039222
637.43438721	2.92156863
637.43872070	2.94117641
637.44268799	2.92156863
637.44689941	2.94117641
637.44689941	2.96078420
637.45080566	2.96078420
637.45495605	2.92156863
637.45910645	2.90196085
637.46307373	2.90196085
637.46728516	2.94117641
637.47143555	2.94117641
637.47540283	2.92156863
637.47540283	2.92156863
637.47943115	2.90196085
637.48352051	2.92156863
637.48779297	2.92156863
637.49194336	3.05882359
637.49578857	3.05882359
637.49987793	3.09803915
637.50402832	3.11764717
637.50402832	3.15686274
637.50817871	3.15686274
637.51232910	3.17647052
637.51635742	3.17647052
637.51635742	3.13725495
637.52044678	3.15686274
637.52453613	3.17647052
637.52862549	3.17647052
637.53265381	3.13725495
637.53265381	3.07843137
637.53692627	3.07843137
637.54119873	3.07843137
637.54504395	3.03921580
637.54504395	3.05882359
637.54901123	3.03921580
637.55316162	3.03921580
637.55718994	3.00000000
637.56140137	3.00000000
637.56140137	3.00000000
637.56542969	3.01960778
637.56964111	3.00000000
637.57385254	2.98039222
637.57385254	2.98039222
637.57775879	2.96078420
637.58197021	2.96078420
637.58654785	2.98039222
637.59027100	3.00000000
637.59027100	3.01960778
637.59417725	2.98039222
637.59814453	2.94117641
637.60235596	2.98039222
637.60235596	3.00000000
637.60650635	3.00000000
637.61059570	3.00000000
637.61462402	3.03921580
637.61871338	3.01960778
637.61871338	3.00000000
637.62274170	3.07843137
637.62689209	3.11764717
637.63397217	3.07843137
637.63397217	3.05882359
637.63641357	3.01960778
637.63922119	3.05882359
637.64337158	3.07843137
637.64746094	3.19607854
637.65179443	3.19607854
637.65582275	3.15686274
637.66021729	3.11764717
637.66021729	3.17647052
637.66418457	3.17647052
637.66857910	3.15686274
637.67224121	3.15686274
637.67608643	3.09803915
637.68035889	3.11764717
637.68444824	3.15686274
637.68853760	3.17647052
637.68853760	3.19607854
637.69244385	3.15686274
637.69659424	3.17647052
637.70092773	3.15686274
637.70501709	3.13725495
637.70922852	3.15686274
637.71325684	3.09803915
637.71765137	2.98039222
637.71765137	3.07843137
637.72137451	3.09803915
637.72528076	3.05882359
637.72973633	3.15686274
637.72973633	3.07843137
637.73345947	3.00000000
637.73779297	3.00000000
637.74176025	2.88235283
637.74597168	2.90196085
637.74597168	3.00000000
637.75000000	2.92156863
637.75433350	2.92156863
637.75805664	2.98039222
637.75805664	3.01960778
637.76208496	2.94117641
637.76611328	2.96078420
637.77026367	2.96078420
637.77441406	3.01960778
637.77441406	2.92156863
637.77850342	2.96078420
637.78247070	2.94117641
637.78662109	2.96078420
637.78662109	2.98039222
637.79083252	3.07843137
637.79486084	2.92156863
637.79901123	2.98039222
637.80316162	2.78431368
637.80316162	2.58823538
637.80737305	2.94117641
637.81152344	2.90196085
637.81536865	2.64705873
637.81536865	2.78431368
637.81945801	2.98039222
637.82348633	3.13725495
637.82763672	3.27450991
637.83172607	3.09803915
637.83172607	3.33333325
637.83587646	3.21568632
637.83990479	3.15686274
637.84399414	3.15686274
637.84399414	3.11764717
637.84808350	3.07843137
637.85217285	3.00000000
637.85632324	3.00000000
637.86047363	2.86274505
637.86450195	2.84313726
637.86871338	2.66666675
637.87292480	2.76470590
637.87292480	2.84313726
637.87689209	2.78431368
637.88110352	2.72549009
637.88525391	2.68627453
637.88903809	2.76470590
637.89312744	2.84313726
637.89727783	2.64705873
637.90148926	2.66666675
637.90148926	2.45098042
637.90600586	2.78431368
637.90954590	2.66666675
637.91381836	2.88235283
637.91778564	2.76470590
637.92181396	2.64705873
637.92602539	2.45098042
637.93005371	2.39215684
637.93005371	2.43137264
637.93408203	2.52941179
637.93817139	2.68627453
637.94238281	2.50980401
637.94238281	2.72549009
637.94641113	2.47058821
637.95068359	2.52941179
637.95477295	2.84313726
637.95880127	3.23529410
637.95880127	2.86274505
637.96313477	2.74509811
637.96691895	2.66666675
637.97113037	3.23529410
637.97113037	3.17647052
637.97503662	3.11764717
637.97918701	2.92156863
637.98327637	2.09803915
637.98742676	1.52941179
637.98742676	1.15686274
637.99157715	0.76470590
637.99584961	0.62745100
638.00067139	0.01960784
638.00067139	0.01960784
638.00402832	0.01960784
638.00817871	0.01960784
638.01214600	0.01960784
638.01629639	0.01960784
638.01629639	0.01960784
638.02026367	0.01960784
638.02429199	0.01960784
638.02856445	0.01960784
638.02856445	0.01960784
638.03247070	0.01960784
638.03692627	0.01960784
638.04058838	0.00000000
638.04473877	0.01960784
638.04473877	0.01960784
638.04888916	0.01960784
638.05291748	0.01960784
638.05731201	0.00000000
638.05731201	0.00000000
638.06115723	0.01960784
638.06524658	0.01960784
638.06939697	0.01960784
638.07348633	0.01960784
638.07806396	0.01960784
638.08190918	0.01960784
638.08587646	0.01960784
638.08587646	0.01960784
638.09027100	0.25490198
638.09417725	0.00000000
638.09863281	0.01960784
638.10260010	0.01960784
638.10687256	0.01960784
638.11029053	0.01960784
638.11444092	0.01960784
638.11444092	0.01960784
638.11859131	0.01960784
638.12268066	0.01960784
638.12713623	0.01960784
638.12713623	0.01960784
638.13110352	0.01960784
638.13488770	0.01960784
638.13897705	0.01960784
638.14306641	0.01960784
638.14306641	0.01960784
638.14721680	0.01960784
638.15124512	0.01960784
638.15533447	0.23529412
638.15533447	0.01960784
638.15942383	0.15686275
638.16351318	0.09803922
638.16766357	0.01960784
638.17181396	0.11764706
638.17181396	0.01960784
638.17596436	0.01960784
638.17993164	0.13725491
638.18402100	0.23529412
638.18402100	0.37254903
638.18804932	0.52941179
638.19244385	0.64705884
638.19647217	0.76470590
638.20037842	0.86274511
638.20037842	1.07843137
638.20446777	1.39215684
638.20867920	1.56862748
638.21276855	1.90196073
638.21276855	1.88235295
638.21685791	2.11764717
638.22106934	2.47058821
638.22503662	2.54901958
638.22918701	2.58823538
638.22918701	2.66666675
638.23315430	2.76470590
638.23724365	2.88235283
638.24151611	2.92156863
638.24151611	3.09803915
638.24542236	3.15686274
638.24951172	3.27450991
638.25360107	3.37254906
638.25817871	3.56862736
638.26196289	3.70588231
638.26593018	3.84313726
638.27026367	3.98039222
638.27026367	4.07843161
638.27441406	4.13725471
638.27825928	4.19607830
638.28240967	4.31372547
638.28637695	4.52941179
638.29058838	4.58823538
638.29473877	4.62745094
638.29870605	4.66666651
638.29870605	4.72549009
638.30279541	4.78431368
638.30694580	4.86274529
638.31103516	4.90196085
638.31512451	4.94117641
638.31927490	4.98039198
638.32324219	4.98039198
638.32751465	4.98039198
638.32751465	4.98039198
638.33148193	4.98039198
638.33575439	4.98039198
638.33978271	4.98039198
638.33978271	4.98039198
638.34405518	4.98039198
638.34802246	4.98039198
638.35217285	4.98039198
638.35607910	4.98039198
638.35607910	4.98039198
638.36029053	4.98039198
638.36419678	4.98039198
638.36834717	4.98039198
638.36834717	4.98039198
638.37255859	4.98039198
638.37658691	4.98039198
638.38067627	4.98039198
638.38482666	4.98039198
638.38482666	4.98039198
638.38885498	4.98039198
638.39318848	4.98039198
638.39733887	4.98039198
638.39733887	4.98039198
638.40118408	4.98039198
638.40515137	4.98039198
638.40936279	4.98039198
638.41339111	4.98039198
638.41339111	4.98039198
638.41760254	4.98039198
638.42163086	4.98039198
638.42657471	4.98039198
638.42657471	4.98039198
638.42980957	4.98039198
638.43389893	4.98039198
638.43792725	4.98039198
638.44299316	4.98039198
638.44299316	4.98039198
638.44622803	4.98039198
638.45031738	4.98039198
638.45440674	4.98039198
638.45440674	4.98039198
638.45843506	4.98039198
638.46270752	4.98039198
638.46667480	4.98039198
638.47088623	4.98039198
638.47491455	4.98039198
638.47906494	4.98039198
638.48315430	4.98039198
638.48315430	4.98039198
638.48724365	4.98039198
638.49157715	4.98039198
638.49536133	4.94117641
638.49945068	4.86274529
638.50354004	4.84313726
638.50781250	4.80392170
638.51171875	4.74509811
638.51171875	4.68627453
638.51593018	4.60784292
638.52001953	4.54901981
638.52416992	4.50980377
638.52416992	4.52941179
638.52832031	4.52941179
638.53228760	4.50980377
638.53649902	4.45098019
638.54077148	4.43137264
638.54077148	4.41176462
638.54449463	4.45098019
638.54895020	4.49019623
638.55267334	4.47058821
638.55267334	4.43137264
638.55688477	4.37254906
638.56091309	4.35294104
638.56494141	4.35294104
638.56909180	4.35294104
638.56909180	4.31372547
638.57324219	4.27450991
638.57733154	4.23529434
638.58154297	4.19607830
638.58154297	4.15686274
638.58551025	4.13725471
638.58959961	4.09803915
638.59393311	4.03921556
638.59777832	3.98039222
638.59777832	4.00000000
638.60211182	4.01960802
638.60589600	4.03921556
638.61016846	3.98039222
638.61016846	3.86274505
638.61413574	3.74509811
638.61822510	3.64705873
638.62231445	3.60784316
638.62652588	3.58823538
638.62652588	3.56862736
638.63055420	3.56862736
638.63476563	3.52941179
638.63873291	3.49019599
638.63873291	3.45098042
638.64276123	3.43137264
638.64721680	3.49019599
